MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;10.anticorr1.tree;10;45;0;9;0.000051;0.095665;0.095000;702;27781;0;0;htc-cmp001;Thu Mar 23 12:11:37 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;7.anticorr3.tree;7;21;0;0;0.000022;0.007445;0.007000;525;2818;0;0;htc-cmp001;Thu Mar 23 12:11:37 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;7.anticorr2.tree;7;21;0;0;0.000023;0.001634;0.001000;160;1335;0;0;htc-cmp001;Thu Mar 23 12:11:38 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;7.anticorr1.tree;7;21;0;2;0.000023;0.001364;0.001000;148;1255;0;0;htc-cmp001;Thu Mar 23 12:11:38 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;5.anticorr3.tree;5;10;0;0;0.000012;0.000085;0.000000;63;137;0;0;htc-cmp001;Thu Mar 23 12:11:38 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;5.anticorr2.tree;5;10;0;0;0.000016;0.000089;0.000000;45;115;0;0;htc-cmp001;Thu Mar 23 12:11:38 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;5.anticorr1.tree;5;10;0;2;0.000015;0.000037;0.000000;15;52;0;0;htc-cmp001;Thu Mar 23 12:11:39 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;12.anticorr2.tree;12;66;0;9;0.000066;15.986671;15.984000;2095;422617;0;0;htc-cmp001;Thu Mar 23 12:11:46 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;10.anticorr3.tree;10;45;0;0;0.000038;15.959341;15.957000;4700;187460;0;0;htc-cmp001;Thu Mar 23 12:11:50 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;15.anticorr1.tree;15;105;0;35;0.000141;346.570218;346.535000;3465;4621605;0;0;htc-cmp001;Thu Mar 23 12:17:16 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto9;12.anticorr3.tree;12;66;0;0;0.000055;474.482536;474.437000;7693;1447906;0;0;htc-cmp001;Thu Mar 23 12:17:46 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto4;12.anticorr3.tree;12;66;0;0;0.000055;448.291048;448.238000;8444;1454643;0;0;htc-cmp001;Thu Mar 23 12:18:58 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;12.anticorr1.tree;12;66;0;11;0.000090;11.856605;11.855000;2202;386055;0;0;htc-cmp001;Thu Mar 23 12:23:08 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;10.anticorr3.tree;10;45;0;0;0.000050;6.411593;6.410000;3252;133018;0;0;htc-cmp001;Thu Mar 23 12:23:15 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;10.anticorr2.tree;10;45;0;3;0.000058;0.827949;0.827000;1704;72258;0;0;htc-cmp001;Thu Mar 23 12:23:16 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;10.anticorr1.tree;10;45;0;8;0.000044;0.143505;0.143000;644;31770;0;0;htc-cmp001;Thu Mar 23 12:23:16 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;10.anticorr2.tree;10;45;0;2;0.000040;0.745351;0.745000;1329;73312;0;0;htc-cmp001;Thu Mar 23 12:23:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;10.anticorr1.tree;10;45;0;4;0.000041;0.399412;0.398000;1085;55423;0;0;htc-cmp001;Thu Mar 23 12:23:27 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;12.anticorr2.tree;12;66;0;11;0.000069;12.219526;12.218000;2681;364244;0;0;htc-cmp001;Thu Mar 23 12:23:29 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;10.anticorr3.tree;10;45;0;1;0.000040;3.961368;3.960000;2470;118354;0;0;htc-cmp001;Thu Mar 23 12:23:33 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;12.anticorr1.tree;12;66;0;12;0.000068;17.000699;16.999000;2724;430103;0;0;htc-cmp001;Thu Mar 23 12:23:51 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;12.anticorr2.tree;12;66;0;8;0.000085;44.259801;44.255000;3545;598912;0;0;htc-cmp001;Thu Mar 23 12:24:35 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;15.anticorr1.tree;15;105;0;32;0.000129;680.125135;680.059000;4975;6371842;0;0;htc-cmp001;Thu Mar 23 12:29:08 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto3;12.anticorr3.tree;12;66;0;0;0.000068;748.464367;748.377000;11291;1701728;0;0;htc-cmp001;Thu Mar 23 12:31:28 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;15.anticorr1.tree;15;105;0;30;0.000135;517.565196;517.513000;5247;5063224;0;0;htc-cmp001;Thu Mar 23 12:32:05 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;7.anticorr2.tree;7;21;0;1;0.000021;0.002863;0.002000;285;1894;0;0;htc-cmp001;Thu Mar 23 12:56:25 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;7.anticorr1.tree;7;21;1;4;0.000023;0.000402;0.000000;95;425;0;0;htc-cmp001;Thu Mar 23 12:56:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;7.anticorr3.tree;7;21;0;0;0.000022;0.009595;0.009000;588;3209;0;0;htc-cmp001;Thu Mar 23 12:56:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;5.anticorr1.tree;5;10;0;1;0.000012;0.000041;0.000000;18;60;0;0;htc-cmp001;Thu Mar 23 13:00:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;5.anticorr3.tree;5;10;0;0;0.000011;0.000085;0.000000;56;129;0;0;htc-cmp001;Thu Mar 23 13:00:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto1;5.anticorr2.tree;5;10;0;0;0.000014;0.000069;0.000000;40;103;0;0;htc-cmp001;Thu Mar 23 13:00:27 2023
